"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report or Final Turnkey/CALF approval","On Site","Completed"
196,"SHIP CONSTRUCTION","Cork County","Kearney's field Dunmanway",18,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
197,"SHIP CONSTRUCTION","Cork County","Madonna House, Ballincollig",6,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
198,"SHIP CONSTRUCTION","Cork County","Richmond Court, Bandon",4,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
199,"SHIP CONSTRUCTION","Cork County","Brigown Road, Mitchelstown",8,"*N/A","","","","","Q2-2019",""
200,"SHIP CONSTRUCTION","Cork County","Sleaveen Sleaveen East, Macroom",8,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
201,"SHIP CONSTRUCTION","Cork County","Kilnagleary, Carrigaline Phase 1B",5,"*N/A","","","","","","Q4-2018"
202,"SHIP CONSTRUCTION","Cork County","Tudor Grove, Ballincollig",16,"*N/A","","","","","Q2-2019",""
203,"SHIP CONSTRUCTION","Cork County","Pound Lane, Kilworth ",6,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
204,"SHIP CONSTRUCTION","Cork County","24 Glenview Terrace Lyre Co Cork",1,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
205,"SHIP CONSTRUCTION","Cork County","Broomfield West, Avoncore, Midelton",10,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
206,"SHIP CONSTRUCTION","Cork County","Tower View/C�irt na Sil�n�, Cloyne, East Cork - Phase 2",2,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
207,"SHIP CONSTRUCTION RAPID","Cork County","Abbeywood, Midleton",70,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
208,"SHIP CONSTRUCTION RAPID","Cork County","Station Road, Blarney",18,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
209,"SHIP CONSTRUCTION RAPID","Cork County","Bluepool, Kanturk",12,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
210,"SHIP CONSTRUCTION","Cork County","Model Village, Dripsey",6,"*N/A","","","","","Q2-2019",""
211,"SHIP CONSTRUCTION","Cork County","Castletreasure Grove, Douglas",2,"*N/A","","","","","Q2-2019",""
212,"SHIP CONSTRUCTION","Cork County","Seaview Cottages, Derrymihan, Castletownbere",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
213,"SHIP CONSTRUCTION TURNKEY","Cork County","Church Road/Station Road, Carrigtwohill (1)",18,"*N/A","","","","","","Q2-2018"
214,"SHIP CONSTRUCTION TURNKEY","Cork County","Inis Alainn & Castleoaks, Bandon",11,"*N/A","","","","","","Q4-2017"
215,"SHIP CONSTRUCTION TURNKEY","Cork County","Gleann Tuairigh, Youghal",3,"*N/A","","","","","","Q4-2018"
216,"SHIP CONSTRUCTION TURNKEY","Cork County","Millview Road, Kanturk",25,"*N/A","","","","","Q3-2018",""
217,"SHIP CONSTRUCTION TURNKEY","Cork County","Clondulane, Fermoy",2,"*N/A","","","","","","Q4-2017"
218,"SHIP CONSTRUCTION TURNKEY","Cork County","College Wood, Cobh",31,"*N/A","","","","","","Q4-2017"
219,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 3)",12,"*N/A","","","","","","Q4-2017"
220,"SHIP CONSTRUCTION TURNKEY","Cork County","Crann Ard, Fermoy - Phase 1",17,"*N/A","","","","","Q4-2017",""
221,"SHIP CONSTRUCTION TURNKEY","Cork County","CulAird Carraigtwohill",29,"*N/A","","","","","","Q4-2017"
222,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 1)",12,"*N/A","","","","","","Q1-2017"
223,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 2)",16,"*N/A","","","","","","Q1-2017"
224,"SHIP CONSTRUCTION TURNKEY","Cork County","St. Mary�s Road, Dunmanway Phase 1",14,"*N/A","","","","","Q3-2018",""
225,"SHIP CONSTRUCTION TURNKEY","Cork County","Glanworth, Fermoy",10,"*N/A","","","","Stage 4 approved Q1-2018, the scheme is fully approved.","",""
226,"SHIP CONSTRUCTION TURNKEY","Cork County","Quartertown, Mallow",5,"*N/A","","","","","Q2-2019",""
227,"SHIP CONSTRUCTION TURNKEY","Cork County","HazelBrook, Ballyvinter, Mallow",16,"*N/A","","","","","Q1-2019",""
228,"SHIP CONSTRUCTION TURNKEY","Cork County","Beacon Point, Baltimore",6,"*N/A","","","","","","Q2-2019"
229,"SHIP CONSTRUCTION TURNKEY","Cork County","Corrin View, Fermoy",6,"*N/A","","","","","","Q2-2019"
230,"SHIP CONSTRUCTION TURNKEY","Cork County","No. 43 & No. 50 Chapel Court, Skibbereen ",2,"*N/A","","","","","","Q3-2018"
231,"SHIP CONSTRUCTION TURNKEY","Cork County","Cul Na Smear, Bandon",14,"*N/A","","","","","","Q4-2018"
232,"SHIP CONSTRUCTION TURNKEY","Cork County","Glen Dara, Ard Cashel, Watergrasshill",6,"*N/A","","","","","","Q4-2018"
233,"SHIP CONSTRUCTION TURNKEY","Cork County","Clarendon Brooks, Carrs Hill, Douglas Phase 1",9,"*N/A","","","","","","Q2-2019"
234,"SHIP CONSTRUCTION TURNKEY","Cork County","Sweetfields, Youghal, Phase 1",15,"*N/A","","","","","Q1-2019",""
235,"SHIP CONSTRUCTION TURNKEY","Cork County","Lismire",4,"*N/A","","","","","","Q4-2018"
236,"SHIP CONSTRUCTION TURNKEY","Cork County","Rylane, Mont Rivers, Co. Cork.",3,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
237,"SHIP CONSTRUCTION TURNKEY","Cork County","Clarendon Brooks, Carrs Hill, Douglas Phase 3",11,"*N/A","","","","","Q1-2019",""
238,"SHIP CONSTRUCTION TURNKEY","Cork County","Seafield, Bantry, ",3,"*N/A","","","","","Q3-2018",""
239,"SHIP CONSTRUCTION TURNKEY","Cork County","Eyeries, Castletownbere",6,"*N/A","","","","","Q2-2019",""
240,"SHIP CONSTRUCTION TURNKEY","Cork County","Parklands, Youghal - Phase 1",13,"*N/A","","","","","","Q4-2018"
241,"SHIP CONSTRUCTION TURNKEY","Cork County","Oliver Plunkett Place, Doneraile",6,"*N/A","","","","","Q3-2018",""
242,"SHIP CONSTRUCTION TURNKEY","Cork County","No.9 and No.10  Chapel Court, Skibbereen,",2,"*N/A","","","","","","Q4-2018"
243,"SHIP CONSTRUCTION TURNKEY","Cork County","Tir Cluain, Midleton (Phase 1)",8,"*N/A","","","","","","Q4-2018"
244,"SHIP CONSTRUCTION TURNKEY","Cork County","College Mews, Cobh",6,"*N/A","","","","","","Q4-2018"
245,"SHIP CONSTRUCTION TURNKEY","Cork County","Milleenacola, Bantry",51,"*N/A","","","","","Q2-2019",""
246,"SHIP CONSTRUCTION TURNKEY","Cork County","Rathcormac Phase 1",4,"*N/A","","","","","","Q4-2018"
247,"SHIP CONSTRUCTION TURNKEY","Cork County","Fairgreen, Mallow",12,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
248,"SHIP CONSTRUCTION TURNKEY","Cork County","Tir Cluain, Midleton (Phase 2)",14,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
249,"SHIP CONSTRUCTION TURNKEY","Cork County","Church Road/Station Road, Carrigtwohill (2)",7,"*N/A","","","","","","Q3-2018"
250,"SHIP CONSTRUCTION TURNKEY","Cork County","Canon St, Rathcormac",3,"*N/A","","","","","Q1-2019",""
251,"SHIP CONSTRUCTION TURNKEY","Cork County","Percival St, Kanturk",2,"*N/A","","","","","","Q4-2018"
252,"SHIP CONSTRUCTION TURNKEY","Cork County","9 & 9a Main Street, Boherbue",2,"*N/A","","","","","","Q4-2018"
253,"SHIP CONSTRUCTION TURNKEY","Cork County","Parklands, Youghal - Phase 2",6,"*N/A","","","","","","Q2-2019"
254,"SHIP CONSTRUCTION TURNKEY","Cork County","Rathcormac Phase 2",4,"*N/A","","","","","","Q2-2019"
255,"SHIP CONSTRUCTION TURNKEY","Cork County","Inis F�il, Curraclough, Bandon",30,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
256,"SHIP CONSTRUCTION TURNKEY","Cork County","Maple Woods, Midleton",6,"*N/A","","","","","","Q4-2018"
257,"SHIP CONSTRUCTION TURNKEY","Cork County","Crann Ard, Fermoy - Phase 2",35,"*N/A","","","","","Q4-2017",""
258,"SHIP CONSTRUCTION TURNKEY","Cork County","St. Mary's Road, Dunmanway Phase 2",6,"*N/A","","","","","Q4-2018",""
259,"SHIP CONSTRUCTION TURNKEY","Cork County","Sweetfields, Youghal, Phase 2",20,"*N/A","","","","","Q1-2019",""
260,"SHIP CONSTRUCTION TURNKEY","Cork County","Copper Point, Schull, Co. Cork",7,"*N/A","","","","","Q2-2019",""
261,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Bloomfield, Midleton - Phase 1",10,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
262,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Broomfield, Midleton - Phase 2",6,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
263,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Bloomfield, Midleton - Phase 3",22,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
264,"SHIP CONSTRUCTION TURNKEY","Cork County","Cluain Carin, Station Road, Carrigtwohill",2,"*N/A","","","","","Q2-2019",""
265,"SHIP CONSTRUCTION TURNKEY","Cork County","HazelBrook, Ballyvinter, Mallow",52,"*N/A","","","","","Q1-2019",""
266,"SHIP CONSTRUCTION TURNKEY","Cork County","Gleann Orga, Ballinhassig",4,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
267,"SHIP CONSTRUCTION TURNKEY","Cork County","Baltimore, West Cork",12,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
268,"SHIP CONSTRUCTION TURNKEY","Cork County","Copper Point, Schull, Co. Cork",7,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
269,"SHIP CONSTRUCTION TURNKEY","Cork County","Clarendon Brooks, Carrs Hill, Douglas Phase 2",24,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
270,"SHIP CONSTRUCTION TURNKEY","Cork County","Cluain Carin, Station Road, Carrigtwohill",19,"*N/A","","","","","Q2-2019",""
271,"CALF Turnkey","Cork County","3 units, Mullavale, Castletownroche, Co. Cork (Phase 1)",3,"Respond","","","","","","Q2-2019"
272,"CALF Turnkey","Cork County","Beach Road, Passage West, Co. Cork (Phase 1)",3,"Cluid Housing","","","","","","Q4-2017"
273,"CALF Turnkey","Cork County","College Manor, Cobh (Phase 1)",10,"T�ath Housing Association Ltd","","","","","","Q4-2016"
274,"CALF Turnkey","Cork County","Coolroe, Ballincollig, Co. Cork (Phase 1)",44,"Respond","","","","Q4-2018","",""
275,"CALF Construction","Cork County","Duntahane, Fermoy, Co. Cork (Phase 1)",46,"Respond","","","","","Q4-2018",""
276,"CALF Construction","Cork County","Firgrove Harrisons lane (Phase 1)",6,"Co-operative Housing Ireland","","","","","","Q4-2017"
277,"CALF Turnkey","Cork County","Market Green, Knockgriffin, Midleton, Co. Cork (Phase 1)",20,"Respond","","","","","Q4-2018",""
278,"CALF Turnkey","Cork County","Market Green, Knockgriffin, Midleton, Co. Cork (Phase 2)*",22,"Respond","","","","","Q4-2018",""
279,"CALF Turnkey","Cork County","Mullavale, Castletownroche, Co. Cork (Phase 1)",6,"Respond","","","","","","Q4-2018"
280,"CALF Construction","Cork County","Post Tender - Radharc An tSaile, Cappagh, Ballynacubby, Kinsale, Co Cork (Phase 1)",40,"Cluid Housing","","","","","Q4-2018",""
281,"CALF Turnkey","Cork County","Tanners Field, Bandon, Co Cork  (Phase 1)",6,"T�ath Housing Association Ltd","","","","","Q4-2017",""
282,"CALF Turnkey","Cork County","Tanners Field, Bandon, Co Cork  (Phase 2)",5,"T�ath Housing Association Ltd","","","","","Q4-2017",""
283,"CALF Turnkey","Cork County","Ticknock, Cobh, Cork (Phase 1)",8,"Respond","","","","","","Q4-2018"
284,"CALF Turnkey","Cork County","Weston, Carrigaline, Co. Cork (Phase 1)",7,"Respond","","","","","","Q2-2018"
285,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","The Miles, Clonakilty",52,"*N/A","","","Q1-2018","","",""
286,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","Poundhill, Skibbereen",50,"*N/A","","","Q1-2018","","",""
287,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Cork County","Oakwood, Macroom",50,"*N/A","","","Q1-2018","","",""
288,"CAS CONSTRUCTION","DLR","30 Obelisk Walk, Blackrock",4,"St. John of God Housing Association Ltd","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
289,"SHIP CONSTRUCTION","DLR","Park House, 66 George's Street, Dun Laoghaire",4,"*N/A","","","","","Q1-2019",""
290,"SHIP CONSTRUCTION","DLR","132 Pottery Road, Dun Laoghaire",4,"*N/A","","","","","","Q3-2018"
291,"SHIP CONSTRUCTION","DLR","Temple Road",3,"*N/A","","","","","","Q2-2018"
292,"SHIP CONSTRUCTION","DLR","Assistant Harbour Master House",2,"*N/A","","","","","","Q3-2017"
293,"SHIP CONSTRUCTION","DLR","The Brambles Park Close Sallynoggin",10,"*N/A","","","","","","Q2-2018"
294,"SHIP CONSTRUCTION","DLR","49 The Mews Sallynoggin Park",4,"*N/A","","","","","","Q4-2017"
295,"SHIP CONSTRUCTION","DLR","Shanganagh Park Lodge",1,"*N/A","","","","","","Q2-2016"
296,"SHIP CONSTRUCTION","DLR","Rosemount Court",44,"*N/A","","","","","","Q4-2018"
297,"SHIP CONSTRUCTION","DLR","Broadford Rise",21,"*N/A","","","","","Q3-2017",""
298,"SHIP CONSTRUCTION","DLR","Fitzgerald Park - Phase 1",33,"*N/A","","","","","","Q4-2018"
299,"SHIP CONSTRUCTION","DLR","Rochestown House (Phase 3)",14,"*N/A","","","","","","Q3-2018"
300,"SHIP CONSTRUCTION","DLR","St Michael's Terrace",4,"*N/A","","","","","","Q3-2017"
301,"SHIP CONSTRUCTION","DLR","Clontibret House",4,"*N/A","","","","","","Q4-2016"
302,"SHIP CONSTRUCTION","DLR","Cromlech Close",15,"*N/A","","","","","","Q3-2016"
303,"SHIP CONSTRUCTION","DLR","Rochestown House (Phase 2)",34,"*N/A","","","","","","Q3-2016"
304,"SHIP CONSTRUCTION","DLR","Ballyogan Avenue, Ballyogan",2,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
305,"SHIP CONSTRUCTION","DLR","St. Laurence�s Park, Stillorgan",49,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
306,"SHIP CONSTRUCTION","DLR","Fitzgerald Park - Phase 2",17,"*N/A","","","","","","Q1-2019"
307,"SHIP CONSTRUCTION","DLR","Ballyogan Court, Ballyogan",67,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
308,"SHIP CONSTRUCTION RAPID","DLR","Rockville Drive (Glenamuck Cottages)",13,"*N/A","Stage 1 approved Q4-2016, outline design and costs being prepared.","","","","",""
309,"SHIP CONSTRUCTION RAPID","DLR","George's Place",12,"*N/A","","","","","","Q2-2018"
310,"SHIP CONSTRUCTION TURNKEY","DLR","Hazelbrook, Nutgrove, Churchtown",28,"*N/A","","","","","","Q4-2017"
311,"SHIP CONSTRUCTION TURNKEY","DLR","Dunedin Terrace, Monkstown",14,"*N/A","","","","","","Q4-2018"
312,"CALF Construction","DLR","Abbeyview, Monkstown, Co. Dublin (Phase 1)",11,"Cluid Housing","","","","Q4-2018","",""
313,"CALF Turnkey","DLR","Ardilea Crescent, Clonskeagh, Dublin 14 (Phase 1)*",8,"T�ath Housing Association Ltd","","","","","","Q4-2018"
314,"CALF Turnkey","DLR","Bishops Gate, Kilternan, Dublin 18  (Phase 1)*",4,"Cluid Housing","","","","","","Q3-2018"
315,"CALF Turnkey","DLR","Bishops Gate, Kilternan, Dublin 18  (Phase 2)*",2,"Cluid Housing","","","","","","Q3-2018"
316,"CALF Turnkey","DLR","Block C, Abbey Road, Monkstown, (Phase 1)*",3,"Fold Housing Association Ireland Ltd","","","","","","Q4-2018"
317,"CALF Turnkey","DLR","Clay Farm (Block E3), Ballyogan Road, Leopardstown, Dublin 18 (Phase 1)*",24,"The Iveagh Trust","","","","","Q2-2017",""
318,"CALF Turnkey","DLR","Clays Farm, Ballyogan Road (Phase 1)  (Phase 1)*",44,"The Iveagh Trust","","","","","","Q2-2019"
319,"CALF Construction","DLR","Cromlech Fields, Loughlinstown, Ballybrack, Dublin (Phase 1)",34,"Co-operative Housing Ireland","","","","Q1-2019","",""
320,"CALF Construction","DLR","Enniskerry Road, Sandyford, Dublin 18 (Phase 1)",53,"Respond","","","","Q1-2019","",""
321,"CALF Construction","DLR","Enniskerry Road, Sandyford, Dublin 19, (Phase 1)",52,"T�ath Housing Association Ltd","","","","Q1-2019","",""
322,"CALF Turnkey","DLR","Greenbank House, Upper Glenageary Road, Dun Laoghaire, Co. Dublin (Phase 1)",1,"St John of God Housing Association Ltd","","","","","","Q4-2018"
323,"CALF Turnkey","DLR","Hyde Road, Belmont, Stepaside, Co. Dublin (Phase 1)*",8,"Respond","","","","","","Q4-2018"
324,"CALF Turnkey","DLR","Marine Walk, Marine Road, Dun Laoghaire (Phase 1)*",2,"Oaklee Housing","","","","","Q1-2016",""
325,"CALF Turnkey","DLR","Our Ladys Grove, Goatstown, Dublin 14 (Phase 1)*",2,"Respond","","","","","","Q4-2018"
326,"CALF Turnkey","DLR","Stillorgan Gate, Kilmacud Road Upper, Co Dublin  (Phase 1)*",4,"Cluid Housing","","","","","","Q4-2017"
327,"CALF Turnkey","DLR","Stillorgan Gate, Kilmacud Road Upper, Stillorgan, Co. Dublin (Phase 1)*",2,"Cluid Housing","","","","","","Q4-2018"
328,"CALF Turnkey","DLR","The Avenue, Glenside,  Carrickmines Green, Dublin 18 (Phase 1)*",5,"Fold Housing Association Ireland Ltd","","","","","","Q4-2018"
329,"CALF Turnkey","DLR","Woodbank, Dublin Rd, Shankill, Co Dublin  (Phase 1)*",4,"Cluid Housing","","","","","","Q3-2017"
330,"CAS CONSTRUCTION","Donegal","Glenrowan House, Drumkeen, Stranorlar",5,"Apex Housing Association","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
331,"CAS CONSTRUCTION","Donegal","Willowbrook, Glencar, Letterkenny",40,"Apex Housing Association","Stage 1 approved Q4-2016, outline design and costs being prepared.","","","","",""
332,"CAS CONSTRUCTION","Donegal","Meenmore, Dungloe",15,"County Donegal Parents and Friends Housing Association Ltd","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
333,"CAS CONSTRUCTION","Donegal","Railway Park, Drumrooske, Donegal Town",10,"Oaklee Housing Trust","","","","","Q2-2019",""
334,"CAS CONSTRUCTION","Donegal","Dunshenny House, Derry Road, Carndonagh",5,"Apex Housing Association","","","","","","Q2-2018"
335,"CAS CONSTRUCTION","Donegal","Raphoe Road, Castlefinn",20,"Habinteg Housing Association (Ireland) Ltd","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
336,"SHIP CONSTRUCTION","Donegal","Meadow Hill, Raphoe",11,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
337,"SHIP CONSTRUCTION","Donegal","Radharc na Tra Breige, Malin (Phase 3)",8,"*N/A","","","","","Q2-2019",""
338,"SHIP CONSTRUCTION","Donegal","Cois Abhainn, St Johnston (Phase 2)",6,"*N/A","","","","","Q1-2019",""
339,"SHIP CONSTRUCTION","Donegal","Emerald Drive, Killybegs (Phase 6)",9,"*N/A","","","","","Q4-2018",""
340,"SHIP CONSTRUCTION","Donegal","Long Lane, Letterkenny",29,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
341,"SHIP CONSTRUCTION","Donegal","Rockytown, Buncrana (Phase 1)",21,"*N/A","Stage 1 approved Q1-2016, outline design and costs being prepared.","","","","",""
342,"SHIP CONSTRUCTION","Donegal","Manorcunningham (Phase 2)",8,"*N/A","","","","","","Q4-2018"
343,"SHIP CONSTRUCTION","Donegal","Abbots Wood, Carndonagh (Ph 2)",4,"*N/A","","","","","","Q4-2018"
344,"SHIP CONSTRUCTION","Donegal","Ardara (Phase 3)",8,"*N/A","","","","","","Q2-2017"
345,"SHIP CONSTRUCTION","Donegal","Newtoncunningham",7,"*N/A","","","","","","Q4-2018"
346,"SHIP CONSTRUCTION","Donegal","Railway Park, Drumrooske, Donegal Town",24,"*N/A","","","","","Q2-2019",""
347,"SHIP CONSTRUCTION","Donegal","Ard Connell, Ardara (SRD)",1,"*N/A","","","","","","Q1-2017"
348,"SHIP CONSTRUCTION","Donegal","Manorcunningham (Phase 1)",2,"*N/A","","","","","","Q2-2017"
349,"SHIP CONSTRUCTION TURNKEY","Donegal","Gleann Na Greine, Mullindrait, Stranorlar",21,"*N/A","","","","","","Q2-2018"
350,"SHIP CONSTRUCTION TURNKEY","Donegal","Crievesmith, Letterkenny (Phase 1)",18,"*N/A","","","","","","Q4-2018"
351,"SHIP CONSTRUCTION TURNKEY","Donegal","Radharc an Chuain, Ramelton",18,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
352,"SHIP CONSTRUCTION TURNKEY","Donegal","Crievesmith, Letterkenny (Phase 2)",8,"*N/A","","","","","","Q1-2019"
