"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report of Final Turnkey/CALF approval","On site","Completed"
909,"SHIP CONSTRUCTION TURNKEY","Carlow","Carrigbrook, Tullow Road, Carlow - Phase 5",12,"*N/A","","","","","Q4-2017",""
910,"SHIP CONSTRUCTION TURNKEY","Carlow","Carrigbrook, Tullow Road, Carlow - Phase 6",19,"*N/A","","","","","Q4-2017",""
911,"SHIP CONSTRUCTION TURNKEY","Cavan","Ashgrove, Derrylurgan, Ballyjamesduff (Phase 1)",3,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
912,"SHIP CONSTRUCTION TURNKEY","Cavan","Ashgrove, Derrylurgan, Ballyjamesduff (Phase 2)",4,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
913,"SHIP CONSTRUCTION TURNKEY","Cavan","Ashgrove, Derrylurgan, Ballyjamesduffy (Phase 1)",7,"*N/A","","","","Stage 4 approved Q4-2018, the scheme is fully approved.","",""
914,"CAS CONSTRUCTION","Clare","Cahercalla, Ennis (Phase 2)",15,"Cuan an Chlair Ltd","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
915,"CAS CONSTRUCTION","Clare","Laurel Lodge, Clare Road, Ennis",3,"Society of Saint Vincent de Paul","","","","","","Q4-2016"
916,"CAS CONSTRUCTION","Clare","Monaskeha Heights",4,"Newgrove Housing Association Ltd","","","","","Q4-2018",""
917,"CAS CONSTRUCTION","Clare","Roo East",4,"Thomond Housing Association Ltd","","","","","","Q4-2018"
918,"CAS CONSTRUCTION","Clare","9 Elmwood",4,"Thomond Housing Association Ltd","","","","","","Q1-2019"
919,"CAS CONSTRUCTION TURNKEY","Clare","Haggard View, Clarecastle (Phase 2)",2,"Anvers Housing Association Ltd","","","","","","Q2-2018"
920,"CAS CONSTRUCTION TURNKEY","Clare","Haggard View, Clarecastle (Phase 1)",2,"Anvers Housing Association Ltd","","","","","","Q1-2018"
921,"SHIP CONSTRUCTION TURNKEY","Clare","River View, School Road, Corofin",2,"*N/A","","","","","","Q4-2018"
922,"CAS CONSTRUCTION","Cork City","Edel House, Grattan Street",37,"Good Shepherd Services Ltd","","","","","Q1-2019",""
923,"CAS CONSTRUCTION","Cork City","Saint Vincent's Convent, Vincent's Ave/St. Mary's Street",25,"Respond","Stage 1 approved Q2-2015, outline design and costs being prepared.","","","","",""
924,"CAS CONSTRUCTION","Cork City","Thomas Davis Street (Phase 1)",28,"Respond","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
925,"CAS CONSTRUCTION","Cork City","Ceanncora Lawn, Ballinlough",1,"Cork Mental Health Voluntary Housing Association Ltd","","","","","","Q3-2018"
926,"CAS CONSTRUCTION","Cork City","St. Joachim & Anne's, Anglesea Street",8,"Simon Community : Cork Simon","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
927,"CAS CONSTRUCTION","Cork City","27-29 Dublin Street, Blackpool",10,"Respond","","","","","","Q3-2018"
928,"REGENERATION","Cork City","Phase 1 B Knocknaheeny",29,"*N/A","","","","","","Q4-2017"
929,"REGENERATION","Cork City","Phase 2A Knocknaheeny (Phase 1)",16,"*N/A","","","","","Q2-2018",""
930,"REGENERATION","Cork City","Phase 1 C Knocknaheeny",41,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
931,"REGENERATION","Cork City","Phase 2 B Knocknaheeny",38,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
932,"REGENERATION","Cork City","Phase 2C Knocknaheeny",24,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
933,"REGENERATION","Cork City","Foyle Avenue Infill Housing Development, Foyle Avenue, Knocknaheeny, Cork",2,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
934,"REGENERATION","Cork City","Ardmore Avenue, Knocknaheeny, Cork",1,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
935,"REGENERATION","Cork City","Phase 2A Knocknaheeny (Phase 2)",31,"*N/A","","","","","Q2-2018",""
936,"SHIP CONSTRUCTION TURNKEY","Cork City","1-4 Marble Lane",4,"*N/A","","","","","","Q4-2017"
937,"SHIP CONSTRUCTION TURNKEY","Cork City","Sheridan Park, Tramore Road",28,"*N/A","","","","","","Q4-2016"
938,"SHIP CONSTRUCTION TURNKEY","Cork City","37-39 Dublin Street, Blackpool, Cork",5,"*N/A","","","","","","Q2-2018"
939,"SHIP CONSTRUCTION TURNKEY","Cork City","6-10, Ard Aoibhinn, Banduff, Mayfield",5,"*N/A","","","","","","Q4-2018"
940,"SHIP CONSTRUCTION TURNKEY","Cork City","2 Deanrock Cottages, Togher",4,"*N/A","","","","","","Q4-2018"
941,"SHIP CONSTRUCTION TURNKEY","Cork City","258 & 259 Blarney Street, Cork",2,"*N/A","","","","","","Q1-2018"
942,"SHIP CONSTRUCTION TURNKEY","Cork City","1 & 2 The Groves, Skehard Road, Cork",2,"*N/A","","","","","","Q2-2018"
943,"SHIP CONSTRUCTION TURNKEY","Cork City","3B & 9B South Terrace Court, South Terrace, Cork",2,"*N/A","","","","","","Q4-2018"
944,"SHIP CONSTRUCTION TURNKEY","Cork City","Ballinlough Road / Knockrea Lawn, Ballinlough, Cork",6,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
945,"SHIP CONSTRUCTION TURNKEY","Cork City","Arus Mhuire",30,"*N/A","","","","","","Q4-2018"
946,"SHIP CONSTRUCTION TURNKEY","Cork City","Barack Street",32,"*N/A","","","","Stage 4 approved Q1-2018, the scheme is fully approved.","",""
947,"SHIP CONSTRUCTION TURNKEY","Cork City","FaranFerris",5,"*N/A","","","","","Q2-2018",""
948,"SHIP CONSTRUCTION TURNKEY","Cork City","High Street",9,"*N/A","","","","","Q4-2018",""
949,"SHIP CONSTRUCTION TURNKEY","Cork City","Tramore Road",4,"*N/A","","","","","","Q4-2018"
950,"SHIP CONSTRUCTION TURNKEY","Cork City","Whites Street",43,"*N/A","","","","","Q3-2018",""
951,"SHIP CONSTRUCTION TURNKEY","Cork City","Woods Street",16,"*N/A","","","","Stage 4 approved Q1-2018, the scheme is fully approved.","",""
952,"SHIP CONSTRUCTION TURNKEY","Cork City","Church Road, Tramore",43,"*N/A","","","","","","Q3-2018"
953,"SHIP CONSTRUCTION TURNKEY","Cork City","1-5, Ard Aoibhinn, Banduff, Mayfield",5,"*N/A","","","","","","Q3-2018"
954,"SHIP CONSTRUCTION TURNKEY","Cork City","Corcorans Quay",3,"*N/A","","","","","Q2-2018",""
955,"SHIP CONSTRUCTION TURNKEY","Cork City","Blarney Street",25,"*N/A","","","","","Q2-2018",""
956,"SHIP CONSTRUCTION TURNKEY","Cork City","Ballinure Road, Cork City",5,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
957,"SHIP CONSTRUCTION TURNKEY","Cork City","Moss Lane, Riverway, Cork",5,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
958,"SHIP CONSTRUCTION TURNKEY","Cork City","7-11 Gerald Griffin Street, Cork",13,"*N/A","","","","","Q1-2019",""
959,"SHIP CONSTRUCTION TURNKEY","Cork City","29/30 Lower John Street, Cork",17,"*N/A","","","","","Q1-2019",""
960,"CAS CONSTRUCTION","Cork County","Sisters of Mercy Church and Convent at Knocknamuck, Bantry Bay",18,"Cluid Housing Association","","Stage 2 approved Q1-2019, full design/tender being prepared.","","","",""
961,"CAS CONSTRUCTION","Cork County","Cuan Barra, Kilmore, Ballingeary",3,"Coiste Tithe Uibh Laoire Teoranta","","","","","","Q3-2018"
962,"CAS CONSTRUCTION","Cork County","Caim Hill, Townlands, Rosscarbery",9,"Rosscarbery Housing Association Ltd","","","","","","Q1-2019"
963,"CAS CONSTRUCTION","Cork County","Avenue House, Bandon",9,"Bandon Geriatric ? Community Council","","","","","","Q1-2018"
964,"CAS CONSTRUCTION","Cork County","Church View, Love Lane, Charleville",4,"Charleville Care Project Ltd","","","","","Q1-2019",""
965,"CAS CONSTRUCTION","Cork County","Fellowship House, Togher",31,"Tabor Lodge Addiction ? Housing Services Ltd","","","","","","Q2-2018"
966,"CAS CONSTRUCTION","Cork County","Care Home Facility, Masseytown, Macroom, Co. Cork",1,"T�ath Housing Association Ltd","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
967,"CAS CONSTRUCTION","Cork County","Baile Bhuire, Macroom",3,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
968,"CAS CONSTRUCTION","Cork County","Charleville, Church View, Love Lane, Charleville",8,"Charleville Care Project Ltd","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
969,"SHIP CONSTRUCTION RAPID","Cork County","Abbeywood, Midleton",70,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
970,"SHIP CONSTRUCTION RAPID","Cork County","Station Road, Blarney",18,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
971,"SHIP CONSTRUCTION RAPID","Cork County","Bluepool, Kanturk",12,"*N/A","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
972,"SHIP CONSTRUCTION","Cork County","Model Village, Dripsey",6,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
973,"SHIP CONSTRUCTION","Cork County","49 & 50 Castletreasure Grove, Douglas",2,"*N/A","","","","","Q1-2019",""
974,"SHIP CONSTRUCTION","Cork County","No. 2,3 & 5 Seaview Cottages, Derrymiha, Castletownbere, Co. Cork",3,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
975,"SHIP CONSTRUCTION TURNKEY","Cork County","Church Road/Station Road, Carrigtwohill (1)",18,"*N/A","","","","","","Q2-2018"
976,"SHIP CONSTRUCTION TURNKEY","Cork County","Inis Alainn & Castleoaks, Bandon",11,"*N/A","","","","","","Q4-2017"
977,"SHIP CONSTRUCTION TURNKEY","Cork County","Gleann Tuairigh, Youghal",3,"*N/A","","","","","","Q4-2018"
978,"SHIP CONSTRUCTION TURNKEY","Cork County","Millview Road, Kanturk",25,"*N/A","","","","","Q3-2018",""
979,"SHIP CONSTRUCTION TURNKEY","Cork County","Clondulane, Fermoy",2,"*N/A","","","","","","Q4-2017"
980,"SHIP CONSTRUCTION TURNKEY","Cork County","College Wood, Cobh",31,"*N/A","","","","","","Q4-2017"
981,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 3)",12,"*N/A","","","","","","Q4-2017"
982,"SHIP CONSTRUCTION TURNKEY","Cork County","Crann Ard, Fermoy",10,"*N/A","","","","","Q4-2017",""
983,"SHIP CONSTRUCTION TURNKEY","Cork County","CulAird Carraigtwohill",29,"*N/A","","","","","","Q4-2017"
984,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 1)",12,"*N/A","","","","","","Q1-2017"
985,"SHIP CONSTRUCTION TURNKEY","Cork County","Castletreasure, Douglas (Phase 2)",16,"*N/A","","","","","","Q1-2017"
986,"SHIP CONSTRUCTION TURNKEY","Cork County","Claragh Road, Millstreet",5,"*N/A","","","","","Q1-2019",""
987,"SHIP CONSTRUCTION TURNKEY","Cork County","St. Mary�s Road, Dunmanway Phase 1",14,"*N/A","","","","","Q3-2018",""
988,"SHIP CONSTRUCTION TURNKEY","Cork County","No 6-12 Downeen Cross, Rosscarbery",7,"*N/A","","","","Stage 4 approved Q3-2017, the scheme is fully approved.","",""
989,"SHIP CONSTRUCTION TURNKEY","Cork County","Glanworth, Fermoy",14,"*N/A","","","","Stage 4 approved Q1-2018, the scheme is fully approved.","",""
990,"SHIP CONSTRUCTION TURNKEY","Cork County","Quartertown, Mallow",5,"*N/A","","","","Stage 4 approved Q1-2018, the scheme is fully approved.","",""
991,"SHIP CONSTRUCTION TURNKEY","Cork County","HazelBrook, Ballyvinter, Mallow",16,"*N/A","","","","","Q1-2019",""
992,"SHIP CONSTRUCTION TURNKEY","Cork County","Beacon Point, Baltimore",6,"*N/A","","","","","Q1-2018",""
993,"SHIP CONSTRUCTION TURNKEY","Cork County","Corrin View, Fermoy",6,"*N/A","","","","","Q1-2019",""
994,"SHIP CONSTRUCTION TURNKEY","Cork County","No. 43 and No. 50 Chapel Court, Skibbereen (Phase 1)",2,"*N/A","","","","","","Q3-2018"
995,"SHIP CONSTRUCTION TURNKEY","Cork County","Cul Na Smear, Bandon",14,"*N/A","","","","","","Q4-2018"
996,"SHIP CONSTRUCTION TURNKEY","Cork County","Glen Dara, Ard Cashel, Watergrasshill",6,"*N/A","","","","","","Q4-2018"
997,"SHIP CONSTRUCTION TURNKEY","Cork County","Sweetfields, Youghal, Phase 1",15,"*N/A","","","","","Q1-2019",""
998,"SHIP CONSTRUCTION TURNKEY","Cork County","Lismire",4,"*N/A","","","","","","Q4-2018"
999,"SHIP CONSTRUCTION TURNKEY","Cork County","Rylane, Mont Rivers, Co. Cork.",3,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
1000,"SHIP CONSTRUCTION TURNKEY","Cork County","Clarendon Brooks, Carrs Hill, Douglas Phase 2",35,"*N/A","","","","","Q1-2019",""
1001,"SHIP CONSTRUCTION TURNKEY","Cork County","Seafield, Bantry, ",3,"*N/A","","","","","Q3-2018",""
1002,"SHIP CONSTRUCTION TURNKEY","Cork County","Eyeries, Castletownbere",6,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1003,"SHIP CONSTRUCTION TURNKEY","Cork County","Parklands, Youghal - Phase 1",13,"*N/A","","","","","","Q4-2018"
1004,"SHIP CONSTRUCTION TURNKEY","Cork County","Oliver Plunkett Place, Doneraile",6,"*N/A","","","","","Q3-2018",""
1005,"SHIP CONSTRUCTION TURNKEY","Cork County","No.9 and No.10  Chapel Court, Skibbereen, (Phase 2)",2,"*N/A","","","","","","Q4-2018"
1006,"SHIP CONSTRUCTION TURNKEY","Cork County","Tir Cluain, Midelton (Phase 1)",8,"*N/A","","","","","","Q4-2018"
1007,"SHIP CONSTRUCTION TURNKEY","Cork County","College Mews, Cobh",6,"*N/A","","","","","","Q4-2018"
1008,"SHIP CONSTRUCTION TURNKEY","Cork County","Milleenacola, Bantry",51,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1009,"SHIP CONSTRUCTION TURNKEY","Cork County","Rathcormac Phase 1",4,"*N/A","","","","","","Q4-2018"
1010,"SHIP CONSTRUCTION TURNKEY","Cork County","Fairgreen, Mallow",12,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1011,"SHIP CONSTRUCTION TURNKEY","Cork County","Tir Cluain, Midelton (Phase 2)",14,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1012,"SHIP CONSTRUCTION TURNKEY","Cork County","Church Road/Station Road, Carrigtwohill (2)",7,"*N/A","","","","","","Q3-2018"
1013,"SHIP CONSTRUCTION TURNKEY","Cork County","Canon St, Rathcormac",3,"*N/A","","","","","Q1-2019",""
1014,"SHIP CONSTRUCTION TURNKEY","Cork County","Percival St, Kanturk",2,"*N/A","","","","","","Q4-2018"
1015,"SHIP CONSTRUCTION TURNKEY","Cork County","9 & 9a Main Street, Boherbue",2,"*N/A","","","","","","Q4-2018"
1016,"SHIP CONSTRUCTION TURNKEY","Cork County","Parklands, Youghal - Phase 2",6,"*N/A","","","","","Q3-2018",""
1017,"SHIP CONSTRUCTION TURNKEY","Cork County","Rathcormac Phase 2",4,"*N/A","","","","","Q1-2019",""
1018,"SHIP CONSTRUCTION TURNKEY","Cork County","Inis F�il, Curraclough, Bandon",30,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1019,"SHIP CONSTRUCTION TURNKEY","Cork County","Maple Woods, Midleton",6,"*N/A","","","","","","Q4-2018"
1020,"SHIP CONSTRUCTION TURNKEY","Cork County","No. 46 and No. 47  Chapel Court, Skibereen (Phase 3)",2,"*N/A","","","","","Q1-2018",""
1021,"SHIP CONSTRUCTION TURNKEY","Cork County","Crann Ard, Fermoy",42,"*N/A","","","","","Q4-2017",""
1022,"SHIP CONSTRUCTION TURNKEY","Cork County","St. Mary's Road, Dunmanway Phase 2",6,"*N/A","","","","","Q4-2018",""
1023,"SHIP CONSTRUCTION TURNKEY","Cork County","Sweetfields, Youghal, Phase 2",20,"*N/A","","","","","Q1-2019",""
1024,"SHIP CONSTRUCTION TURNKEY","Cork County","Copper Point, Schull, Co. Cork",7,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1025,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Bloomfield, Midleton, Co. Cork  Phase 1",6,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1026,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Broomfield, Midleton, Co. Cork - Phase 2",10,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1027,"SHIP CONSTRUCTION TURNKEY","Cork County","Mill Road, Avoncore,  Bloomfield, Midleton, Co. Cork - Phase 3",22,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1028,"SHIP CONSTRUCTION TURNKEY","Cork County","Cluain Carin, Carrigtwohill",21,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
1029,"SHIP CONSTRUCTION TURNKEY","Cork County","HazelBrook, Ballyvinter, Mallow",52,"*N/A","","","","","Q1-2019",""
1030,"CAS CONSTRUCTION","DLR","30 Obelisk Walk, Blackrock",4,"St. John of God Housing Association Ltd","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1031,"SHIP CONSTRUCTION RAPID","DLR","Rockville Drive (Glenamuck Cottages)",13,"*N/A","","Stage 2 approved Q4-2016, full design/tender being prepared.","","","",""
1032,"SHIP CONSTRUCTION RAPID","DLR","George's Place",12,"*N/A","","","","","","Q2-2018"
1033,"SHIP CONSTRUCTION TURNKEY","DLR","Hazelbrook, Nutgrove, Churchtown",28,"*N/A","","","","","","Q4-2017"
1034,"SHIP CONSTRUCTION TURNKEY","DLR","Dunedin Terrace, Monkstown",14,"*N/A","","","","","","Q4-2018"
1035,"CAS CONSTRUCTION","Donegal","Glenrowan House, Drumkeen, Stranorlar",5,"Apex Housing Association","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1036,"CAS CONSTRUCTION","Donegal","Willowbrook, Glencar, Letterkenny",40,"Apex Housing Association","Stage 1 approved Q4-2016, outline design and costs being prepared.","","","","",""
1037,"CAS CONSTRUCTION","Donegal","Meenmore, Dungloe",15,"County Donegal Parents and Friends Housing Association Ltd","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1038,"CAS CONSTRUCTION","Donegal","Railway Park, Drumrooske, Donegal Town",10,"Oaklee Housing Trust","","","Stage 3 approved Q3-2018, the scheme is now approved to proceed to tender.","","",""
1039,"CAS CONSTRUCTION","Donegal","Dunshenny House, Derry Road, Carndonagh",5,"Apex Housing Association","","","","","","Q2-2018"
1040,"CAS CONSTRUCTION","Donegal","Raphoe Road, Castlefinn",20,"Habinteg Housing Association (Ireland) Ltd","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1041,"SHIP CONSTRUCTION TURNKEY","Donegal","Gleann Na Greine, Mullindrait, Stranorlar",21,"*N/A","","","","","","Q2-2018"
1042,"SHIP CONSTRUCTION TURNKEY","Donegal","Crievesmith, Letterkenny (Phase 1)",18,"*N/A","","","","","","Q4-2018"
1043,"SHIP CONSTRUCTION TURNKEY","Donegal","Radharc an Chuain, Ramelton",18,"*N/A","","","","Stage 4 approved Q2-2018, the scheme is fully approved.","",""
1044,"SHIP CONSTRUCTION TURNKEY","Donegal","Crievesmith, Letterkenny (Phase 2)",8,"*N/A","","","","","","Q1-2019"
1045,"SHIP CONSTRUCTION TURNKEY","Donegal","Carnamuggagh, Letterkenny",30,"*N/A","","","","","Q1-2019",""
1046,"SHIP CONSTRUCTION TURNKEY","Donegal","Heathhill, Newtowncunningham",19,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1047,"SHIP CONSTRUCTION TURNKEY","Donegal","Crievesmith, Letterkenny (Phase 3)",12,"*N/A","","","","","Q2-2018",""
1048,"CAS CONSTRUCTION","Dublin City","38/39 Bolton Street, Dublin 1",8,"Arlington Novas Ireland Ltd","Stage 1 approved Q4-2017, outline design and costs being prepared.","","","","",""
1049,"CAS CONSTRUCTION","Dublin City","Beech Hill",19,"Royal Hospital Donnybrook Voluntary Housing Association Ltd","","","","","","Q4-2018"
1050,"CAS CONSTRUCTION","Dublin City","Ellis Court, Dublin",23,"T�ath Housing Association Ltd","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1051,"CAS CONSTRUCTION","Dublin City","Martanna House, High Park, Grace Park Road,Dublin 9",8,"Respond","","","","","","Q4-2018"
1052,"CAS CONSTRUCTION","Dublin City","1 - 2 Rafter's Lane, Dublin 12",11,"Walkinston Housing Association Ltd (WALK)","","","","","Q3-2018",""
1053,"CAS CONSTRUCTION","Dublin City","180-187 Townsend Street",18,"Peter McVerry Trust Ltd","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1054,"CAS CONSTRUCTION","Dublin City","Old Kilmainham Road, Dublin 8",11,"Arlington Novas Ireland Ltd","Stage 1 approved Q1-2017, outline design and costs being prepared.","","","","",""
1055,"CAS CONSTRUCTION","Dublin City","26 New Street South, Dublin 8",8,"Peter McVerry Trust Ltd","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
1056,"CAS CONSTRUCTION","Dublin City","Broome Lodge, Dunmanus, Dublin 7",10,"Cluid Housing Association","","","","","","Q4-2017"
